age,workclass,fnlwgt,education,education-num,Marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
23, Private,307149, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States
18, Private,208103, 11th,7, Never-married, Other-service, Other-relative, White, Male,0,0,25, United-States
23, Private,292023, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States
39, Self-emp-not-inc,183081, Masters,14, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States
27, Private,58150, HS-grad,9, Separated, Craft-repair, Own-child, White, Male,0,0,40, United-States
39, Private,453686, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States
32, Private,128016, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,20, United-States
49, Federal-gov,106207, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States
32, Private,147654, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States
34, Private,209449, Some-college,10, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States
48, Self-emp-not-inc,90042, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,49, United-States
54, Private,84587, HS-grad,9, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,38, Philippines
25, Private,262978, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States
34, Private,111985, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States
43, Private,102025, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, United-States
31, Private,169104, Bachelors,13, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, ?
18, Private,397606, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States
40, Federal-gov,107584, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
24, Private,229393, 11th,7, Never-married, Farming-fishing, Unmarried, White, Male,2463,0,40, United-States
23, Federal-gov,320294, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States
50, Private,112351, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Male,0,0,38, United-States
27, Private,167405, HS-grad,9, Married-spouse-absent, Farming-fishing, Own-child, White, Female,0,0,40, Mexico
34, Private,209691, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,0,0,66, United-States
27, Private,46868, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,15, United-States
22, Private,112137, Some-college,10, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,20, South
48, Private,176732, 9th,5, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States
30, Federal-gov,188569, 9th,5, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States
29, ?,19793, Some-college,10, Divorced, ?, Unmarried, White, Female,0,0,8, United-States
38, Private,239397, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, Mexico
36, Private,248445, HS-grad,9, Separated, Transport-moving, Other-relative, White, Male,0,0,60, Mexico
54, State-gov,88528, Masters,14, Never-married, Prof-specialty, Unmarried, White, Female,0,0,37, United-States
36, Private,126569, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Ecuador
37, Private,454915, 10th,6, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
28, Private,186239, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States
30, Private,188146, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5013,0,40, United-States
36, Private,188571, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
60, Private,156774, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States
20, Private,117244, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States
22, Private,306593, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States
21, Private,252024, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,20, Mexico
31, Private,38223, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,45, United-States
54, Self-emp-not-inc,83984, Masters,14, Divorced, Tech-support, Not-in-family, White, Female,0,0,20, United-States
72, Self-emp-not-inc,104090, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Scotland
47, Self-emp-inc,308241, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States
48, Private,355781, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, India
19, Private,127190, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States
36, Private,160035, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States
27, Private,256764, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States
48, Private,247053, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
34, Private,160261, HS-grad,9, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,14084,0,35, China
71, ?,128529, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,20, United-States
23, Private,37783, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,40, United-States
48, Private,34845, HS-grad,9, Divorced, Craft-repair, Other-relative, White, Male,0,0,40, United-States
31, Private,265201, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany
33, Private,204577, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States
59, Private,168145, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States
19, Private,29526, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,32, United-States
44, Local-gov,190020, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States
48, Private,171095, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, England
23, Private,273049, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, United-States
23, Private,238831, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States
23, Private,227471, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,24, United-States
34, Private,167497, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,7688,0,50, United-States
45, Private,233799, 1st-4th,2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico
30, Federal-gov,54684, Prof-school,15, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,55, ?
30, ?,33811, Bachelors,13, Never-married, ?, Not-in-family, Asian-Pac-Islander, Female,0,0,99, United-States
32, Private,215047, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States
41, Private,138907, HS-grad,9, Divorced, Priv-house-serv, Other-relative, Black, Female,0,0,40, United-States
35, Private,107477, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States
49, Self-emp-inc,182211, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States
25, Private,151588, Some-college,10, Married-spouse-absent, Sales, Not-in-family, White, Female,0,0,40, United-States
24, Private,127139, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States
45, State-gov,30219, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
45, Private,138626, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,1876,50, United-States
46, Private,234690, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States
61, Private,101500, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States
67, Self-emp-inc,330144, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States
38, Private,189404, HS-grad,9, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,35, ?
48, Federal-gov,102359, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States
33, Private,214288, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1848,48, United-States
39, Local-gov,207853, 12th,8, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States
30, Private,80933, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States
33, Private,82393, HS-grad,9, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States
27, Private,133929, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Female,0,0,36, ?
28, Private,156257, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States
28, Private,66095, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States
34, Private,106761, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States
21, Local-gov,391936, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States
21, Private,119474, HS-grad,9, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States
53, Private,283602, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,13550,0,43, United-States
58, Private,180779, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
32, Private,431551, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, Mexico
23, Private,386019, 9th,5, Never-married, Farming-fishing, Unmarried, White, Male,0,0,70, United-States
30, State-gov,158291, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States
31, Private,110643, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
35, Private,164526, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
27, Private,165519, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
42, Private,129684, HS-grad,9, Divorced, Exec-managerial, Not-in-family, Black, Female,5455,0,50, United-States
42, Private,193494, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States
23, Private,276568, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,40, United-States
39, Self-emp-not-inc,34111, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States
38, Private,70995, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States
32, Private,340940, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
32, Private,168138, Assoc-acdm,12, Divorced, Sales, Not-in-family, White, Male,2597,0,48, United-States
35, Private,438176, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Female,0,0,65, United-States
48, Private,401333, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States
32, ?,78374, Bachelors,13, Never-married, ?, Not-in-family, Asian-Pac-Islander, Female,0,0,1, United-States
21, Private,346341, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States
40, Self-emp-inc,157240, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,30, Iran
61, Self-emp-not-inc,127198, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany
31, Private,159187, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
33, Private,185480, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States
18, Private,65098, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States
23, Private,205939, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States
46, Private,369538, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States
22, Private,315524, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Male,0,0,30, Dominican-Republic
36, Private,247936, HS-grad,9, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,2, Taiwan
51, Local-gov,108435, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
55, Private,243367, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,37, United-States
34, Local-gov,284843, HS-grad,9, Never-married, Farming-fishing, Not-in-family, Black, Male,594,0,60, United-States
46, Private,243743, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
29, Private,152951, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
28, Private,233275, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States
31, Private,356823, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,10520,0,40, United-States
29, Private,294592, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States
37, Private,149898, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
24, Self-emp-not-inc,166371, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States
39, Self-emp-inc,239755, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States
26, Private,78258, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,36, United-States
52, Local-gov,111722, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,72, United-States
37, Private,152909, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States
41, Local-gov,26669, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States
29, Private,154571, Some-college,10, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,40, ?
50, Private,147629, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States
47, Self-emp-not-inc,171968, Bachelors,13, Widowed, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,60, Thailand
35, State-gov,94529, HS-grad,9, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States
24, Private,263498, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
50, Private,209464, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,35, United-States
45, Self-emp-not-inc,28119, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States
50, Self-emp-inc,121441, 11th,7, Never-married, Exec-managerial, Other-relative, White, Male,0,2444,40, United-States
